category,title,url,pages,words,outcome,reason
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ225/pdf/PLAW-116publ225.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ225/pdf/PLAW-116publ225.pdf,1,152,skip,too short (1p < 15)
acts,Public Law 116-224,https://www.govinfo.gov/content/pkg/PLAW-116publ224/pdf/PLAW-116publ224.pdf,27,11048,kept,
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ223/pdf/PLAW-116publ223.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ223/pdf/PLAW-116publ223.pdf,5,1842,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ222/pdf/PLAW-116publ222.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ222/pdf/PLAW-116publ222.pdf,4,1275,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ221/pdf/PLAW-116publ221.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ221/pdf/PLAW-116publ221.pdf,6,2168,skip,too short (6p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ220/pdf/PLAW-116publ220.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ220/pdf/PLAW-116publ220.pdf,1,189,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ22/pdf/PLAW-116publ22.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ22/pdf/PLAW-116publ22.pdf,61,26524,skip,too long (61p > 60)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ219/pdf/PLAW-116publ219.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ219/pdf/PLAW-116publ219.pdf,1,195,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ218/pdf/PLAW-116publ218.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ218/pdf/PLAW-116publ218.pdf,1,195,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ217/pdf/PLAW-116publ217.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ217/pdf/PLAW-116publ217.pdf,2,573,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ216/pdf/PLAW-116publ216.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ216/pdf/PLAW-116publ216.pdf,5,1518,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ215/pdf/PLAW-116publ215.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ215/pdf/PLAW-116publ215.pdf,7,2251,skip,too short (7p < 15)
acts,"Veterans Comprehensive Prevention, Access to Care, and Treatment Act of 2020",https://www.govinfo.gov/content/pkg/PLAW-116publ214/pdf/PLAW-116publ214.pdf,16,6509,kept,
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ213/pdf/PLAW-116publ213.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ213/pdf/PLAW-116publ213.pdf,2,464,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ212/pdf/PLAW-116publ212.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ212/pdf/PLAW-116publ212.pdf,5,1784,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ211/pdf/PLAW-116publ211.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ211/pdf/PLAW-116publ211.pdf,2,548,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ210/pdf/PLAW-116publ210.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ210/pdf/PLAW-116publ210.pdf,1,256,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ21/pdf/PLAW-116publ21.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ21/pdf/PLAW-116publ21.pdf,2,414,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ209/pdf/PLAW-116publ209.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ209/pdf/PLAW-116publ209.pdf,5,1734,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ208/pdf/PLAW-116publ208.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ208/pdf/PLAW-116publ208.pdf,4,1131,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ207/pdf/PLAW-116publ207.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ207/pdf/PLAW-116publ207.pdf,7,2764,skip,too short (7p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ206/pdf/PLAW-116publ206.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ206/pdf/PLAW-116publ206.pdf,4,1234,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ205/pdf/PLAW-116publ205.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ205/pdf/PLAW-116publ205.pdf,2,302,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ204/pdf/PLAW-116publ204.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ204/pdf/PLAW-116publ204.pdf,1,195,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ203/pdf/PLAW-116publ203.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ203/pdf/PLAW-116publ203.pdf,1,197,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ202/pdf/PLAW-116publ202.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ202/pdf/PLAW-116publ202.pdf,1,203,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ201/pdf/PLAW-116publ201.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ201/pdf/PLAW-116publ201.pdf,1,199,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ200/pdf/PLAW-116publ200.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ200/pdf/PLAW-116publ200.pdf,1,197,skip,too short (1p < 15)
acts,Public Law 116-20,https://www.govinfo.gov/content/pkg/PLAW-116publ20/pdf/PLAW-116publ20.pdf,32,14905,kept,
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ2/pdf/PLAW-116publ2.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ2/pdf/PLAW-116publ2.pdf,1,201,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ199/pdf/PLAW-116publ199.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ199/pdf/PLAW-116publ199.pdf,1,192,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ198/pdf/PLAW-116publ198.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ198/pdf/PLAW-116publ198.pdf,1,222,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ197/pdf/PLAW-116publ197.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ197/pdf/PLAW-116publ197.pdf,1,200,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ196/pdf/PLAW-116publ196.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ196/pdf/PLAW-116publ196.pdf,1,204,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ195/pdf/PLAW-116publ195.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ195/pdf/PLAW-116publ195.pdf,4,1039,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ194/pdf/PLAW-116publ194.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ194/pdf/PLAW-116publ194.pdf,3,823,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ193/pdf/PLAW-116publ193.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ193/pdf/PLAW-116publ193.pdf,1,204,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ192/pdf/PLAW-116publ192.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ192/pdf/PLAW-116publ192.pdf,2,474,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ191/pdf/PLAW-116publ191.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ191/pdf/PLAW-116publ191.pdf,2,538,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ190/pdf/PLAW-116publ190.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ190/pdf/PLAW-116publ190.pdf,2,397,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ19/pdf/PLAW-116publ19.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ19/pdf/PLAW-116publ19.pdf,1,225,skip,too short (1p < 15)
acts,"Empowering Olympic, Paralympic, and Amateur Athletes Act of 2020",https://www.govinfo.gov/content/pkg/PLAW-116publ189/pdf/PLAW-116publ189.pdf,31,12829,kept,
acts,America,https://www.govinfo.gov/content/pkg/PLAW-116publ188/pdf/PLAW-116publ188.pdf,38,15994,kept,
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ187/pdf/PLAW-116publ187.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ187/pdf/PLAW-116publ187.pdf,2,616,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ186/pdf/PLAW-116publ186.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ186/pdf/PLAW-116publ186.pdf,2,468,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ185/pdf/PLAW-116publ185.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ185/pdf/PLAW-116publ185.pdf,2,408,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ184/pdf/PLAW-116publ184.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ184/pdf/PLAW-116publ184.pdf,2,647,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ183/pdf/PLAW-116publ183.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ183/pdf/PLAW-116publ183.pdf,2,754,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ182/pdf/PLAW-116publ182.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ182/pdf/PLAW-116publ182.pdf,1,273,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ181/pdf/PLAW-116publ181.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ181/pdf/PLAW-116publ181.pdf,13,4856,skip,too short (13p < 15)
acts,Public Law 116-180,https://www.govinfo.gov/content/pkg/PLAW-116publ180/pdf/PLAW-116publ180.pdf,25,11317,kept,
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ18/pdf/PLAW-116publ18.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ18/pdf/PLAW-116publ18.pdf,1,211,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ179/pdf/PLAW-116publ179.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ179/pdf/PLAW-116publ179.pdf,2,365,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ178/pdf/PLAW-116publ178.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ178/pdf/PLAW-116publ178.pdf,2,551,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ177/pdf/PLAW-116publ177.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ177/pdf/PLAW-116publ177.pdf,2,556,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ176/pdf/PLAW-116publ176.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ176/pdf/PLAW-116publ176.pdf,2,468,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ175/pdf/PLAW-116publ175.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ175/pdf/PLAW-116publ175.pdf,1,200,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ174/pdf/PLAW-116publ174.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ174/pdf/PLAW-116publ174.pdf,9,3459,skip,too short (9p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ173/pdf/PLAW-116publ173.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ173/pdf/PLAW-116publ173.pdf,2,455,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ172/pdf/PLAW-116publ172.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ172/pdf/PLAW-116publ172.pdf,6,1905,skip,too short (6p < 15)
acts,Commander John Scott Hannon Veterans Mental Health Care Improvement Act of 2019,https://www.govinfo.gov/content/pkg/PLAW-116publ171/pdf/PLAW-116publ171.pdf,55,24014,kept,
commentary,Nationwide Injunctions and Universal Judicial Relief One Year After Trump v. CASA - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-07-07_R49022_0668b913d1bbe05ce3a70d2b692579c72593f097.pdf,28,14858,kept,
commentary,Marriage Penalties and Bonuses in the Federal Tax Code - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-07-02_R49020_66e82ccdf32dc36049366a03d45e5f5fe336a7ad.pdf,50,26962,kept,
commentary,Financial Services and General Government (FSGG) FY2026 Appropriations: Overview - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-07-02_R49017_89d0a9cfb476fdad7969a12c0f683e17de8cada5.pdf,17,6509,kept,
commentary,"Field Hearings: Fact Sheet on Purposes, Rules, Regulations, and Guidelines - EveryCRSReport.com",https://www.everycrsreport.com/files/2026-06-22_RS20928_5b054e6dc3bd69ba040a93beb44f596bdf294579.pdf,4,1161,skip,too short (4p < 15)
commentary,The President’s Removal Power: The Constitutional Convention and the First Congress - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-06-17_R48999_9ffd1b87d1a2c77705293996a67622d3f5894dce.pdf,34,21528,kept,
commentary,The 2026 Farm Bill (H.R. 7567): Comparison with Current Law - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-06-11_R48918_164b916890d7714e3054dddcb0fce322fc4f506f.pdf,154,75645,skip,too long (154p > 60)
commentary,Opportunity Zones Round Two Selection Process: Frequently Asked Questions - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-05-20_R48952_e273fce196eb254a29fa799e483086df53022a99.pdf,14,5454,skip,too short (14p < 15)
commentary,SBA’s 8(a) Business Development Program: Structure and Current Issues - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-05-15_R48190_996dfe7ae26713cdd4fc2b50206d12b3737315f0.pdf,28,13073,kept,
commentary,The Decennial Census - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-05-07_IG10097_b90c063b552cb524a407de2940fbefd76754909b.pdf,2,168,skip,too short (2p < 15)
commentary,Statistics on Women in National Governments Around the World - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-05-07_R45483_de37ae75e8626baa8cf9c4b8213ac4c8d544c1c5.pdf,31,10514,kept,
commentary,The Electoral College: Frequently Asked Questions - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-05-05_R48936_c496c037934a1d447217ca0f011beee8ba418c9f.pdf,14,4816,skip,too short (14p < 15)
commentary,Introduction to Tribal Forestry - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-05-04_R48934_e5214293289cd3bdcf3427ea4ce167b24add6352.pdf,17,7710,kept,
commentary,US Service Academy Nominations: Timelines - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-05-04_IG10096_40d7fd66bc7e3ac43c536d9270ec855f1416881d.pdf,2,178,skip,too short (2p < 15)
commentary,The Vacancies Act: A Legal Overview - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-04-29_R44997_38c85a5efd106b3c07bb2b8240cd15997a3cccc0.pdf,40,26247,kept,
commentary,"Availability of Federal Data: Policy Considerations for Disclosure, Preservation, and Governance - EveryCRSReport.com",https://www.everycrsreport.com/files/2026-03-31_R48889_38399ea821c778e9c23db10291bcf9c161fc1a53.pdf,31,15127,kept,
commentary,Federal Disaster Assistance for Businesses: Summaries and Policy Options - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-03-30_R47631_ad585544fa0b8112974fb593c0a371aaf3cf20d4.pdf,39,16582,kept,
commentary,Congressional Oversight Manual - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-03-27_RL30240_f3722d9231a26894658ccec8ee7834fc85e7ca4a.pdf,134,66580,skip,too long (134p > 60)
commentary,An Overview of Small Business Contracting - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-03-18_R45576_35654a96510988c9be6c734e490b140efe37b331.pdf,36,17436,kept,
commentary,Small Business Administration (SBA) Funding: Overview and Recent Trends - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-03-12_R43846_fe8d8076706336484105ce3a9f857f002aa023e6.pdf,33,10265,kept,
commentary,Federal Grants-in-Aid Administration: A Primer - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-03-05_R42769_b61757ef13b5e1df2988df921130794db9ca48ae.pdf,22,8080,kept,
commentary,Separation of Powers and NATO Withdrawal - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-02-27_R48868_c32a2ddbfd8c800c3b023e8286dc06c365f792b8.pdf,38,23995,kept,
commentary,"History, Evolution, and Practices of the President’s State of the Union Address: Frequently Asked Questions - EveryCRSReport.com",https://www.everycrsreport.com/files/2026-02-17_R44770_f4e38b66ae3de7055053ed0388fe2e60ebab5dd7.pdf,14,6326,skip,too short (14p < 15)
commentary,"Military Memorials, Monuments, and Museums: Selected Resources for Federal, State, and Local Funding - EveryCRSReport.com",https://www.everycrsreport.com/files/2026-02-12_R47337_b5b7f78b07fdff05bc015fb81be65838482d72b9.pdf,25,7817,kept,
commentary,Federal Statistical Data for U.S. Territories: Issues and Resources - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-01-30_R48522_94db6cca0e8b30182718d9f406adba1d5a8cfbe2.pdf,31,10401,kept,
commentary,"Congressional Membership and Appointment Authority to Advisory Commissions, Boards, and Groups - EveryCRSReport.com",https://www.everycrsreport.com/files/2026-01-27_RL33313_bb884a9b87f836aad4c6fe68731c543406c74328.pdf,147,43872,skip,too long (147p > 60)
commentary,Congressional Commissions: Overview and Considerations for Congress - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-01-21_R40076_f47401a35cd470d80c1302778f17c60232a87c84.pdf,25,9517,kept,
commentary,The Census Bureau Director - EveryCRSReport.com,https://www.everycrsreport.com/files/2026-01-09_IF11845_31a19e917626041ba129c02a93fb351a4b7d77d4.pdf,3,1462,skip,too short (3p < 15)
commentary,Overview of Continuing Appropriations for FY2026 (Division A of P.L. 119-37) - EveryCRSReport.com,https://www.everycrsreport.com/files/2025-12-15_R48765_f9ba17e6fe5703377b32e61f1d76e3f3d97be29d.pdf,27,12781,kept,
commentary,"Crime, the Commerce Clause, and the Internet - EveryCRSReport.com",https://www.everycrsreport.com/files/2025-12-15_R48764_8d59bcf6959784cc5e8c88a4a66097fba8e44f6e.pdf,21,12432,kept,
commentary,Federal Voter Eligibility and Voter Registration: Overview and Issues for Congress - EveryCRSReport.com,https://www.everycrsreport.com/files/2025-11-21_R48735_19ef265d426b9ee9612582b6d1ef86c82e6cb611.pdf,24,13847,kept,
commentary,Examining the Future of PFAS Cleanup and Disposal Policy - EveryCRSReport.com,https://www.everycrsreport.com/files/2025-11-19_TE10118_88c67733067d9c27b3d0c5ddf70837e27c1ccb2b.pdf,24,13668,kept,
commentary,Offshore Wind Energy Development: Legal Framework - EveryCRSReport.com,https://www.everycrsreport.com/files/2025-08-28_R40175_45b8b0a75b2d2e63a80698a14cc29d14d340f848.pdf,17,8154,kept,
commentary,"Judicial Nomination Statistics and Analysis: U.S. Circuit and District Courts, 1977-2024 - EveryCRSReport.com",https://www.everycrsreport.com/files/2025-08-11_R45622_93c01617ab26ba40d65c0e87edfa19c454077347.pdf,50,23229,kept,
commentary,"Trump v. CASA, Inc. and Nationwide Injunctions During the Second Trump Administration - EveryCRSReport.com",https://www.everycrsreport.com/files/2025-07-16_R48600_f3b3ddcaa06a10f6365c9595cd16e89726c32ab0.pdf,28,15522,kept,
commentary,"[Archived] Work Requirements: Existing Policies in Medicaid, SNAP, Housing Assistance, and TANF - EveryCRSReport.com",https://www.everycrsreport.com/files/2025-06-25_R48531_0713b2d33a740d7c0999792a3c1a19d9edd6f48b.pdf,52,25365,kept,
commentary,The Office of Information and Regulatory Affairs (OIRA): Overview and Major Responsibilities - EveryCRSReport.com,https://www.everycrsreport.com/files/2025-05-27_R48546_cf13630c53d7be4dfbc5bdb8738021de51e14f83.pdf,28,11469,kept,
commentary,The Executive Budget Process: An Overview - EveryCRSReport.com,https://www.everycrsreport.com/files/2025-05-22_R47019_c4bb6d0efa7c680ababb1f5da777009bcb4e9e7e.pdf,38,16215,kept,
commentary,The Executive Budget Process Timeline: In Brief - EveryCRSReport.com,https://www.everycrsreport.com/files/2025-05-22_R47088_7bb315b7cd434fd05489e6575ce23707ff99c177.pdf,9,2303,skip,too short (9p < 15)
commentary,Executive Agency Justification of the President’s Budget: In Brief - EveryCRSReport.com,https://www.everycrsreport.com/files/2025-05-22_R47090_c18a3259e5162871eb884092373efb11442905e4.pdf,8,2479,skip,too short (8p < 15)
commentary,The Role of the Office of Management and Budget (OMB) in Budget Development: In Brief - EveryCRSReport.com,https://www.everycrsreport.com/files/2025-05-22_R47089_44220df67dc7d435f5f9fa16d6f45c2e695e3328.pdf,7,2156,skip,too short (7p < 15)
commentary,Nationwide Injunctions in the First Hundred Days of the Second Trump Administration - EveryCRSReport.com,https://www.everycrsreport.com/files/2025-05-16_R48476_d57c086bd02daf7a3c3a4df5db3b8a910c8f1549.pdf,15,7280,kept,
commentary,Federal Preemption and State Authority to Deter the Presence of Unlawfully Present Aliens: An Overview and Issues for the 119th Congress - EveryCRSReport.com,https://www.everycrsreport.com/files/2025-05-06_R48525_dd018090be32c082365a16e6973f85e4d905c8e3.pdf,33,19471,kept,
commentary,Congress and the Scope of the President’s Article II Foreign Policy Authorities - EveryCRSReport.com,https://www.everycrsreport.com/files/2025-05-02_R48524_90f4fd2c665557325703f61dacfc74721b6d2f64.pdf,38,23817,kept,
tax,IRS Publication 17 — Your Federal Income Tax (For Individuals),https://www.irs.gov/pub/irs-pdf/p17.pdf,142,165912,skip,too long (142p > 60)
tax,IRS Publication 334 — Tax Guide for Small Business,https://www.irs.gov/pub/irs-pdf/p334.pdf,57,45362,kept,
tax,"IRS Publication 463 — Travel, Gift, and Car Expenses",https://www.irs.gov/pub/irs-pdf/p463.pdf,62,47611,skip,too long (62p > 60)
tax,"IRS Publication 501 — Dependents, Standard Deduction, and Filing Information",https://www.irs.gov/pub/irs-pdf/p501.pdf,31,36029,kept,
tax,IRS Publication 502 — Medical and Dental Expenses,https://www.irs.gov/pub/irs-pdf/p502.pdf,27,19640,kept,
tax,IRS Publication 503 — Child and Dependent Care Expenses,https://www.irs.gov/pub/irs-pdf/p503.pdf,20,14832,kept,
tax,IRS Publication 505 — Tax Withholding and Estimated Tax,https://www.irs.gov/pub/irs-pdf/p505.pdf,48,48382,kept,
